timestamps,TP9,AF7,AF8,TP10,Right AUX
1711168393.446,-570.312,71.777,937.500,-69.824,30.762
1711168393.450,-448.730,84.961,881.836,-168.457,55.176
1711168393.454,-406.250,79.590,817.383,-200.684,90.332
1711168393.458,-468.262,62.012,689.941,-180.176,27.344
1711168393.462,-467.773,56.152,604.492,-162.598,-25.391
1711168393.465,-385.742,43.457,507.324,-146.973,16.602
1711168393.469,-314.453,32.227,360.352,-133.789,45.410
1711168393.473,-376.953,18.066,276.367,-114.746,35.156
1711168393.477,-490.234,-15.137,216.797,-87.402,-1.953
1711168393.481,-447.754,-26.855,144.043,-86.914,-32.715
1711168393.485,0.000,-26.367,0.000,-78.613,9.277
1711168393.489,0.000,-27.344,0.000,-67.871,65.918
1711168393.493,0.000,-22.949,0.000,-66.895,137.207
1711168393.497,0.000,-22.949,0.000,-57.129,125.000
1711168393.501,0.000,-18.555,0.000,-38.086,20.996
1711168393.504,0.000,-7.812,0.000,-10.742,16.602
1711168393.508,0.000,-3.418,0.000,3.906,15.137
1711168393.512,0.000,-1.465,0.000,12.207,35.156
1711168393.516,0.000,-0.488,0.000,1.465,60.547
1711168393.520,0.000,0.488,0.000,-0.488,15.625
1711168393.524,0.000,2.930,0.000,19.531,45.898
1711168393.528,0.000,-3.418,0.000,17.578,61.523
1711168393.532,-354.004,-5.371,6.348,-5.371,52.734
1711168393.536,-345.215,6.836,-4.883,-20.508,21.973
1711168393.540,-357.422,15.625,4.883,-22.949,-4.883
1711168393.544,-300.293,11.230,22.461,-23.926,20.996
1711168393.547,-208.496,5.371,29.785,-19.043,15.625
1711168393.551,-177.246,3.906,33.203,-10.742,34.668
1711168393.555,-201.660,7.324,49.805,13.184,54.688
1711168393.559,-180.176,14.648,73.242,39.551,14.160
1711168393.563,-92.773,13.184,113.281,44.434,16.602
1711168393.567,-40.039,12.695,163.574,57.129,52.246
1711168393.571,-60.547,22.949,190.918,60.059,45.410
1711168393.575,-62.988,29.785,208.008,73.730,20.020
1711168393.579,-247.559,31.738,208.496,81.543,5.371
1711168393.583,-254.883,28.809,188.965,74.219,-15.137
1711168393.586,-264.160,31.250,179.199,94.238,21.973
1711168393.590,-326.660,45.410,176.758,115.723,33.203
1711168393.594,-355.957,51.758,173.340,107.910,15.137
1711168393.598,-279.785,52.734,164.551,71.289,17.578
1711168393.602,-197.266,57.129,164.062,65.430,28.809
1711168393.606,-172.363,64.453,166.504,90.332,-15.137
1711168393.610,-115.723,64.941,163.086,93.750,-2.930
1711168393.614,23.926,58.594,155.762,67.383,56.641
1711168393.618,195.312,62.500,141.602,34.668,52.246
1711168393.622,309.082,62.988,129.883,14.160,14.160
1711168393.626,382.812,67.383,102.051,9.277,-29.297
1711168393.629,449.219,63.477,52.246,18.066,0.000
1711168393.633,488.281,46.875,15.625,26.367,45.410
1711168393.637,461.426,37.598,2.441,39.062,71.777
1711168393.641,399.414,33.203,15.625,51.758,74.707
1711168393.645,431.641,36.133,16.113,27.832,86.426
1711168393.649,529.785,39.551,-20.508,-10.254,50.293
1711168393.653,580.078,44.434,-53.223,-28.809,20.996
1711168393.657,562.012,47.852,-51.758,-40.039,107.910
1711168393.661,558.105,43.945,-80.078,-30.273,114.746
1711168393.665,617.676,43.945,-137.695,-14.648,59.082
1711168393.668,655.273,48.828,-148.926,-30.273,48.828
1711168393.672,621.094,60.547,-145.508,-31.738,47.852
1711168393.676,580.078,58.105,-132.324,-19.043,76.172
1711168393.680,605.469,48.828,-147.461,-22.949,85.449
1711168393.684,672.363,57.617,-210.449,-3.418,-24.414
1711168393.688,690.430,67.383,-226.562,22.949,-76.660
1711168393.692,635.254,67.383,-264.160,23.926,-33.691
1711168393.696,567.871,68.848,-362.793,16.113,0.000
1711168393.700,548.828,65.918,-402.344,8.789,32.227
1711168393.704,509.277,62.012,-386.230,36.621,6.348
1711168393.708,415.527,71.777,-405.273,38.574,23.926
1711168393.711,390.137,85.449,-449.219,5.371,28.320
1711168393.715,459.961,88.379,-455.078,-12.207,-1.953
1711168393.719,497.559,81.543,-474.121,-24.902,16.113
1711168393.723,467.285,72.266,-513.672,-39.551,26.367
1711168393.727,422.852,63.477,-518.555,-67.871,52.734
1711168393.731,425.781,54.688,-493.164,-84.473,99.609
1711168393.735,422.363,67.383,-507.812,-92.285,92.773
1711168393.739,333.496,48.828,-634.766,-111.816,16.602
1711168393.743,225.098,5.859,-751.953,-125.488,-9.766
1711168393.747,180.664,7.812,-770.996,-160.645,-7.324
1711168393.751,168.945,20.020,-749.512,-184.570,0.488
1711168393.754,120.117,49.316,-755.371,-174.316,28.809
1711168393.758,40.039,58.594,-730.957,-180.664,21.484
1711168393.762,14.160,53.711,-696.777,-219.238,31.738
1711168393.766,25.391,66.895,-662.109,-236.328,6.836
1711168393.770,-31.250,71.289,-610.840,-222.656,-10.742
1711168393.774,-166.016,63.965,-578.613,-220.703,22.461
1711168393.778,-274.902,62.500,-542.969,-210.449,35.645
1711168393.782,-325.684,65.918,-572.266,-192.871,41.504
1711168393.786,-389.160,64.453,-620.605,-192.383,9.766
1711168393.790,-590.820,20.996,-609.863,-186.035,14.160
1711168393.794,-878.906,-3.418,-580.078,-183.594,55.664
1711168393.797,-976.562,-4.395,-544.922,-187.500,68.848
1711168393.801,-960.938,-16.113,-528.809,-184.082,72.266
1711168393.805,-968.750,-4.883,-510.742,-167.480,18.066
1711168393.809,-969.238,12.207,-476.562,-167.480,-3.906
1711168393.813,0.000,13.184,-458.496,-169.922,7.812
1711168393.817,0.000,12.207,-430.664,-147.461,-13.184
1711168393.821,0.000,33.203,-384.766,-139.160,33.691
1711168393.825,0.000,46.387,-349.121,-113.770,83.008
1711168393.829,0.000,43.457,-318.359,-72.266,6.348
1711168393.833,0.000,44.434,-266.602,-55.176,-51.758
1711168393.836,0.000,42.480,-224.609,-32.227,-38.574
1711168393.840,0.000,31.250,-207.520,4.395,-26.367
1711168393.844,0.000,25.879,-200.684,27.832,-24.414
1711168393.848,0.000,36.621,-199.219,59.570,-18.066
1711168393.852,0.000,46.875,-236.816,88.867,-30.762
1711168393.856,0.000,67.383,-280.273,104.980,-30.762
1711168393.860,-970.703,103.027,-279.297,107.422,14.648
1711168393.864,-960.938,133.301,-255.371,104.980,-11.230
1711168393.868,-847.656,90.820,-216.309,132.324,-18.555
1711168393.872,-782.715,35.156,-187.012,158.691,32.227
1711168393.876,-811.035,69.336,-169.434,158.691,83.496
1711168393.879,-786.621,110.840,-142.578,163.086,104.492
1711168393.883,-792.969,126.465,-108.887,187.500,69.824
1711168393.887,-920.410,130.371,-88.379,217.285,47.852
1711168393.891,-976.562,147.461,-69.336,242.188,6.348
1711168393.895,-963.867,155.762,-34.668,275.391,-4.883
1711168393.899,-968.750,152.832,-12.695,302.734,9.766
1711168393.903,-968.750,154.785,-0.488,308.594,59.082
1711168393.907,-968.750,149.902,16.113,311.035,11.719
1711168393.911,-968.750,135.254,26.855,321.777,-42.480
1711168393.915,-968.750,120.117,24.414,322.266,8.301
1711168393.919,-968.750,146.973,29.297,296.875,18.066
1711168393.922,-968.750,108.398,42.480,282.227,52.246
1711168393.926,-968.750,-4.395,51.758,273.926,30.273
1711168393.930,-968.750,-20.996,52.734,262.207,1.465
1711168393.934,-968.750,0.000,57.617,264.648,66.895
1711168393.938,-968.750,4.395,62.988,264.648,84.473
1711168393.942,-968.750,24.414,59.570,245.117,23.926
1711168393.946,-968.750,29.297,45.410,216.797,-34.180
1711168393.950,-968.750,-17.090,25.879,192.871,21.484
1711168393.954,-968.750,-33.691,0.000,180.664,39.551
1711168393.958,-968.750,-20.508,0.000,178.223,31.738
1711168393.961,-968.750,-20.996,0.000,151.855,80.078
1711168393.965,-968.750,0.488,0.000,132.324,74.707
1711168393.969,-968.750,38.574,0.000,106.934,11.719
1711168393.973,-968.750,63.477,0.000,66.895,41.504
1711168393.977,-968.750,84.473,0.000,18.066,110.352
1711168393.981,-968.750,105.957,0.000,-51.270,32.715
1711168393.985,-968.750,128.418,0.000,-101.074,-30.273
1711168393.989,-968.750,146.973,0.000,-121.094,20.020
1711168393.993,-968.750,150.391,0.000,-160.156,49.805
1711168393.997,-968.750,150.391,0.000,-202.637,25.391
1711168394.001,0.000,165.527,52.734,-227.051,1.953
1711168394.004,0.000,170.898,50.781,-228.516,-4.883
1711168394.008,0.000,154.785,55.664,-196.777,6.348
1711168394.012,0.000,124.023,66.406,-165.039,-8.301
1711168394.016,0.000,114.746,75.684,-125.000,6.348
1711168394.020,0.000,45.898,85.449,-76.660,-16.602
1711168394.024,0.000,-222.656,92.285,-41.992,-39.551
1711168394.028,0.000,-466.309,101.074,-2.441,27.344
1711168394.032,0.000,-521.973,104.492,34.180,18.066
1711168394.036,0.000,-518.066,111.816,24.902,3.906
1711168394.040,0.000,-486.328,106.934,9.766,31.738
1711168394.043,0.000,-430.176,100.586,32.227,77.148
1711168394.047,-968.750,-388.184,99.609,60.059,48.340
1711168394.051,-968.750,-375.977,96.680,68.848,15.137
1711168394.055,-968.750,-365.723,95.703,78.125,59.082
1711168394.059,-968.750,-339.844,104.004,113.281,71.777
1711168394.063,-968.750,-309.082,120.605,149.902,98.633
1711168394.067,-968.750,-284.668,125.977,158.691,63.965
1711168394.071,-968.750,-281.738,124.023,149.902,16.113
1711168394.075,-968.750,-264.160,120.117,153.320,35.645
1711168394.079,-968.750,-240.234,125.977,157.715,63.477
1711168394.083,-968.750,-208.496,144.531,153.809,81.543
1711168394.086,-968.750,-177.734,152.344,163.574,24.414
1711168394.090,-968.750,-167.480,146.484,176.270,62.988
1711168394.094,0.000,-133.301,0.000,174.316,67.383
1711168394.098,0.000,-146.484,0.000,169.922,84.473
1711168394.102,0.000,-202.637,0.000,165.039,69.336
1711168394.106,0.000,-211.914,0.000,155.273,-12.695
1711168394.110,0.000,-195.312,0.000,161.133,17.090
1711168394.114,0.000,-167.480,0.000,156.738,31.738
1711168394.118,0.000,-158.691,0.000,143.066,13.184
1711168394.122,0.000,-173.340,0.000,135.742,-14.648
1711168394.126,0.000,-174.805,0.000,127.930,35.645
1711168394.129,0.000,-155.273,0.000,132.324,76.660
1711168394.133,0.000,-149.902,0.000,139.648,30.762
1711168394.137,0.000,-151.367,0.000,134.277,74.707
1711168394.141,-966.797,-132.812,139.648,128.418,94.727
1711168394.145,-955.566,-107.910,134.277,140.625,34.180
1711168394.149,-978.516,-88.867,139.160,151.367,85.449
1711168394.153,-718.750,-79.102,133.789,144.531,84.473
1711168394.157,-156.738,-70.312,123.047,140.137,34.180
1711168394.161,512.207,-67.871,124.023,140.137,67.871
1711168394.165,977.539,-74.707,128.418,130.371,28.320
1711168394.169,994.629,-76.660,120.117,123.047,-28.320
1711168394.172,989.258,-59.082,105.469,124.023,0.488
1711168394.176,-998.047,-33.203,99.609,104.492,44.434
1711168394.180,999.512,-17.090,95.703,76.660,43.945
1711168394.184,999.512,-7.812,89.355,72.266,40.527
1711168394.188,999.512,8.301,83.496,66.895,11.719
1711168394.192,999.512,31.738,84.473,56.152,-10.254
1711168394.196,999.512,46.387,83.984,62.500,31.250
1711168394.200,999.512,54.688,85.449,73.730,47.363
1711168394.204,999.512,65.430,88.867,63.477,21.973
1711168394.208,999.512,69.336,83.984,42.480,57.129
1711168394.212,999.512,65.918,71.777,33.691,80.566
1711168394.215,999.512,68.359,80.078,36.133,71.289
1711168394.219,999.512,69.824,96.680,43.945,59.082
1711168394.223,999.512,66.895,92.773,35.156,44.434
1711168394.227,999.512,72.266,91.309,22.461,47.363
1711168394.231,999.512,75.684,84.473,28.809,57.617
1711168394.235,999.512,72.754,82.520,34.668,40.527
1711168394.239,999.512,70.801,91.797,49.805,45.898
1711168394.243,999.512,67.871,89.355,52.246,43.945
1711168394.247,999.512,68.359,76.660,39.062,2.441
1711168394.251,999.512,75.684,57.129,17.090,25.879
1711168394.254,999.512,83.008,51.758,-18.066,54.688
1711168394.258,999.512,86.426,61.035,-13.672,60.547
1711168394.262,999.512,86.914,63.965,13.184,80.078
1711168394.266,999.512,90.332,57.617,25.391,47.363
1711168394.270,999.512,89.355,49.316,13.672,-1.953
1711168394.274,999.512,89.355,48.340,7.324,-9.766
1711168394.278,999.512,98.145,59.082,24.902,57.617
1711168394.282,0.000,105.957,0.000,30.762,53.223
1711168394.286,0.000,114.258,0.000,21.484,0.000
1711168394.290,0.000,106.445,0.000,20.020,14.160
1711168394.294,0.000,97.656,0.000,23.438,3.418
1711168394.297,0.000,90.820,0.000,41.504,-4.395
1711168394.301,0.000,83.984,0.000,46.387,32.227
1711168394.305,0.000,96.191,0.000,21.484,97.168
1711168394.309,0.000,100.586,0.000,17.578,99.121
1711168394.313,0.000,98.145,0.000,25.391,34.180
1711168394.317,0.000,108.887,0.000,10.742,92.285
1711168394.321,0.000,111.816,0.000,-15.137,90.820
1711168394.325,0.000,133.789,0.000,-32.715,16.113
1711168394.329,999.512,169.922,54.199,-64.453,-12.695
1711168394.333,999.512,170.898,52.734,-85.938,43.945
1711168394.337,999.512,161.133,42.969,-78.125,67.871
1711168394.340,999.512,159.668,23.926,-84.961,13.672
1711168394.344,999.512,168.945,4.883,-92.773,58.105
1711168394.348,999.512,176.270,-3.418,-92.773,106.445
1711168394.352,999.512,180.664,0.488,-92.773,47.363
1711168394.356,999.512,176.270,9.766,-83.984,14.160
1711168394.360,999.512,162.598,26.367,-46.387,61.523
1711168394.364,999.512,161.621,28.809,-29.785,61.035
1711168394.368,999.512,178.711,22.461,-29.785,31.738
1711168394.372,999.512,192.383,13.184,-7.812,30.762
1711168394.376,999.512,185.059,-0.488,1.465,7.324
1711168394.379,999.512,171.387,-6.836,-4.395,1.465
1711168394.383,999.512,178.711,-1.465,-12.207,14.160
1711168394.387,999.512,187.500,-9.766,-5.371,3.906
1711168394.391,999.512,176.758,-40.527,-22.461,101.562
1711168394.395,999.512,166.992,-45.898,-38.574,110.840
1711168394.399,999.512,167.480,-24.902,-14.648,67.871
1711168394.403,999.512,158.691,-24.902,-12.695,48.340
1711168394.407,999.512,161.621,-30.273,-9.766,-9.277
1711168394.411,999.512,181.641,-23.438,-5.371,48.340
1711168394.415,999.512,191.895,-24.902,-28.320,82.031
1711168394.419,999.512,184.570,-33.203,-48.828,49.805
1711168394.422,999.512,165.527,-63.965,-70.801,69.336
1711168394.426,999.512,153.809,-75.684,-72.266,75.684
1711168394.430,999.512,164.062,-83.008,-61.523,56.152
1711168394.434,999.512,170.410,-129.883,-67.383,39.062
1711168394.438,999.512,161.621,-188.477,-77.148,47.363
1711168394.442,999.512,179.688,-237.305,-80.566,58.594
1711168394.446,999.512,168.945,-236.816,-108.398,51.758
1711168394.450,999.512,100.098,-261.719,-120.605,86.426
1711168394.454,999.512,57.617,-343.262,-108.398,68.848
1711168394.458,999.512,49.805,-425.293,-105.469,6.836
1711168394.461,999.512,59.570,-445.312,-111.816,26.367
1711168394.465,999.512,62.988,-452.148,-113.281,79.102
1711168394.469,0.000,62.012,0.000,-99.121,44.434
1711168394.473,0.000,65.918,0.000,-91.309,-23.438
1711168394.477,0.000,79.102,0.000,-72.266,0.000
1711168394.481,0.000,79.102,0.000,-57.129,62.988
1711168394.485,0.000,70.801,0.000,-63.477,60.547
1711168394.489,0.000,72.754,0.000,-66.895,-23.926
1711168394.493,0.000,86.914,0.000,-60.059,-47.852
1711168394.497,0.000,91.797,0.000,-65.918,14.648
1711168394.501,0.000,29.785,0.000,-76.660,30.762
1711168394.504,0.000,-17.578,0.000,-75.195,17.090
1711168394.508,0.000,-10.742,0.000,-75.195,52.734
1711168394.512,0.000,3.418,0.000,-97.168,95.215
1711168394.516,999.512,32.227,-465.332,-112.305,71.289
1711168394.520,999.512,35.156,-458.984,-115.234,25.879
1711168394.524,999.512,19.043,-448.730,-121.582,39.551
1711168394.528,999.512,31.738,-444.824,-125.977,32.715
1711168394.532,999.512,36.621,-446.289,-149.902,42.969
1711168394.536,999.512,33.203,-428.223,-187.988,74.219
1711168394.540,999.512,38.086,-399.902,-199.219,120.117
1711168394.543,999.512,38.574,-377.441,-173.340,170.410
1711168394.547,999.512,49.316,-357.422,-162.109,90.332
1711168394.551,999.512,60.547,-346.191,-156.250,58.594
1711168394.555,999.512,66.895,-328.125,-150.879,123.535
1711168394.559,999.512,85.938,-330.078,-130.859,164.062
1711168394.563,999.512,92.285,-269.531,-126.953,173.340
1711168394.567,999.512,84.961,-224.121,-145.508,144.043
1711168394.571,999.512,79.590,-208.984,-158.691,166.016
1711168394.575,999.512,78.125,-190.918,-166.992,228.027
1711168394.579,999.512,93.262,-153.809,-186.035,257.324
1711168394.583,999.512,107.910,-147.461,-210.938,260.254
1711168394.586,999.512,107.422,-141.602,-221.191,273.926
1711168394.590,999.512,98.145,-155.273,-238.770,274.902
1711168394.594,999.512,90.820,-211.426,-254.395,279.785
1711168394.598,999.512,84.961,-224.121,-256.836,314.453
1711168394.602,999.512,97.168,-199.707,-260.742,341.797
1711168394.606,999.512,113.770,-185.059,-279.297,382.812
1711168394.610,-1000.000,118.652,-217.773,-287.109,435.059
1711168394.614,995.605,115.723,-258.301,-283.691,431.641
1711168394.618,-996.582,104.492,-267.578,-287.598,398.438
1711168394.622,975.586,88.867,-269.043,-276.367,450.195
1711168394.626,869.141,84.961,-262.207,-258.301,488.770
1711168394.629,815.430,94.238,-264.648,-254.883,487.793
1711168394.633,818.848,71.777,-277.832,-270.996,494.141
1711168394.637,747.070,39.062,-279.297,-276.855,475.098
1711168394.641,611.328,26.367,-285.156,-293.945,520.508
1711168394.645,542.480,10.254,-279.785,-312.988,594.238
1711168394.649,567.383,1.953,-265.625,-270.996,600.586
1711168394.653,553.223,-6.836,-263.672,-246.582,575.684
1711168394.657,437.988,-19.531,-251.465,-250.000,609.375
1711168394.661,346.191,-18.555,-239.746,-229.492,663.574
1711168394.665,355.469,-29.785,-245.117,-221.191,659.668
1711168394.669,390.137,-40.527,-244.141,-217.773,651.367
1711168394.672,364.258,-10.742,-211.426,-211.426,693.848
1711168394.676,294.922,-0.488,-189.453,-203.125,734.863
1711168394.680,265.625,-14.648,-190.430,-187.500,750.488
1711168394.684,286.621,-15.625,-175.293,-181.641,734.863
1711168394.688,243.652,-1.465,-165.039,-167.480,764.160
1711168394.692,140.625,9.277,-160.645,-130.371,841.797
1711168394.696,113.281,7.324,-146.973,-104.980,842.285
1711168394.700,165.527,0.000,-124.512,-89.844,806.152
1711168394.704,0.000,1.953,0.000,-84.961,848.145
1711168394.708,0.000,6.836,0.000,-68.359,893.066
1711168394.711,0.000,0.000,0.000,-33.691,888.672
1711168394.715,0.000,-19.531,0.000,-40.527,891.602
1711168394.719,0.000,-56.641,0.000,-68.359,893.066
1711168394.723,0.000,-75.195,0.000,-69.336,907.227
1711168394.727,0.000,-67.383,0.000,-42.480,946.777
1711168394.731,0.000,-57.129,0.000,-8.789,969.238
1711168394.735,0.000,-67.383,0.000,-13.672,964.844
1711168394.739,0.000,-84.961,0.000,-21.484,945.801
1711168394.743,0.000,-66.406,0.000,9.277,961.914
1711168394.747,0.000,-33.691,0.000,18.555,984.863
1711168394.751,354.492,-12.207,-88.867,11.230,984.863
1711168394.754,373.047,-2.930,-79.590,6.348,986.328
1711168394.758,304.688,5.859,-76.660,-25.391,999.512
1711168394.762,309.082,18.555,-66.895,-51.758,999.023
1711168394.766,396.973,14.648,-54.688,-71.289,999.512
1711168394.770,425.293,1.953,-50.781,-96.680,998.535
1711168394.774,374.023,-5.859,-56.641,-107.422,993.164
1711168394.778,355.957,-3.418,-53.711,-98.145,997.559
1711168394.782,434.082,4.395,-46.387,-99.609,-1000.000
1711168394.786,509.766,5.371,-39.551,-113.770,999.023
1711168394.790,481.445,3.906,-58.594,-107.910,999.512
1711168394.793,392.578,2.441,-73.242,-85.449,999.512
1711168394.797,397.461,4.395,-41.504,-63.965,999.512
1711168394.801,466.797,9.766,-24.902,-39.551,999.512
1711168394.805,459.961,7.324,-19.043,-18.555,999.512
1711168394.809,406.250,7.324,-6.836,-6.348,999.512
1711168394.813,429.199,19.531,9.766,23.438,999.512
1711168394.817,530.762,24.414,26.855,60.059,999.512
1711168394.821,546.875,21.484,24.414,78.613,999.512
1711168394.825,470.703,2.441,14.160,60.059,999.512
1711168394.829,458.984,-26.855,12.207,8.789,999.512
1711168394.833,518.066,-27.832,16.602,13.672,999.512
1711168394.836,527.344,-20.996,13.672,6.836,999.512
1711168394.840,459.961,-23.438,5.371,-47.852,999.512
1711168394.844,416.016,-21.484,8.301,-68.359,999.512
1711168394.848,434.082,-37.109,16.602,-79.590,999.512
1711168394.852,473.145,-44.922,16.113,-78.125,999.512
1711168394.856,425.293,-36.133,16.602,-60.059,999.512
1711168394.860,338.379,-33.203,21.973,-47.363,999.512
1711168394.864,348.633,-23.438,28.809,-6.836,999.512
1711168394.868,313.477,-25.879,48.828,32.715,999.512
1711168394.872,139.160,-37.598,63.965,24.902,999.512
1711168394.876,-153.320,-38.574,67.871,10.742,999.512
1711168394.879,-420.898,-42.480,74.707,8.301,999.512
1711168394.883,-636.230,-54.688,74.707,0.488,999.512
1711168394.887,-884.277,-71.777,64.453,-20.996,999.512
1711168394.891,-976.074,-71.777,61.035,-48.828,999.023
1711168394.895,-961.914,-62.012,65.430,-60.059,-1000.000
1711168394.899,-968.750,-71.777,66.895,-64.941,996.094
1711168394.903,-969.238,-79.102,66.895,-61.035,997.559
1711168394.907,-968.750,-76.172,62.988,-56.152,977.539
1711168394.911,-968.750,-72.266,60.059,-58.594,961.914
1711168394.915,-968.750,-64.453,63.965,-79.102,923.828
1711168394.919,-968.750,-67.871,67.871,-125.977,822.266
1711168394.922,-968.750,-63.965,82.520,-136.230,745.605
1711168394.926,-968.750,-44.434,93.262,-120.117,709.961
1711168394.930,-968.750,-34.668,97.656,-101.074,725.586
1711168394.934,-968.750,-38.574,104.980,-75.195,685.059
1711168394.938,0.000,-56.641,106.934,-69.824,615.723
1711168394.942,0.000,-53.223,101.074,-71.777,604.980
1711168394.946,0.000,-43.945,99.609,-74.219,594.238
1711168394.950,0.000,-50.781,97.168,-80.078,522.461
1711168394.954,0.000,-55.664,93.262,-86.914,442.383
1711168394.958,0.000,-58.105,91.309,-75.195,430.176
1711168394.961,0.000,-50.293,95.215,-60.059,426.758
1711168394.965,0.000,-38.086,104.004,-47.852,383.301
1711168394.969,0.000,-29.297,104.004,-36.621,327.637
1711168394.973,0.000,-27.344,97.656,-46.387,311.523
1711168394.977,0.000,-29.297,99.609,-60.059,302.734
1711168394.981,0.000,-26.855,96.191,-84.961,291.504
1711168394.985,-968.750,-41.016,81.055,-129.395,257.324
1711168394.989,-968.750,-78.613,69.824,-207.031,227.539
1711168394.993,-969.238,-106.445,59.082,-317.383,202.637
1711168394.997,-963.867,-112.793,52.246,-424.805,162.109
1711168395.001,-970.703,-104.004,58.105,-510.254,95.703
1711168395.004,-933.105,-92.773,62.012,-589.844,-20.996
1711168395.008,-755.371,-85.938,53.711,-682.617,-67.871
1711168395.012,-501.465,-94.727,53.223,-726.074,-143.066
1711168395.016,-296.875,-106.445,66.406,-746.094,-294.434
1711168395.020,-207.520,-89.844,62.012,-800.781,-352.539
1711168395.024,-143.555,-78.613,40.527,-840.820,-382.812
1711168395.028,14.160,-81.543,34.180,-836.426,-474.609
1711168395.032,999.512,-78.125,31.738,-809.082,-549.805
1711168395.036,999.512,-72.754,31.738,-773.438,-600.586
1711168395.040,999.512,-70.312,36.133,-711.426,-619.629
1711168395.043,999.512,-69.824,42.480,-652.832,-633.301
1711168395.047,999.512,-70.801,47.852,-602.539,-667.480
1711168395.051,999.512,-78.613,37.109,-562.012,-716.309
1711168395.055,999.512,-73.730,34.180,-511.719,-754.395
1711168395.059,999.512,-73.730,42.480,-459.961,-765.625
1711168395.063,999.512,-75.684,46.387,-416.504,-765.137
1711168395.067,999.512,-66.406,46.875,-372.559,-801.758
1711168395.071,999.512,-58.105,60.059,-341.309,-845.215
1711168395.075,999.512,-58.105,68.848,-326.172,-822.754
1711168395.079,999.512,-64.941,63.965,-321.289,-812.500
1711168395.083,999.512,-59.570,63.965,-312.012,-869.629
1711168395.086,999.512,-51.758,58.105,-286.621,-906.250
1711168395.090,999.023,-54.688,47.852,-265.625,-898.438
1711168395.094,999.023,-63.965,35.156,-257.324,-922.363
1711168395.098,987.793,-68.848,37.109,-208.008,-965.820
1711168395.102,958.984,-59.082,49.316,-185.059,-968.750
1711168395.106,855.469,-45.898,51.758,-204.590,-970.215
1711168395.110,658.203,-26.367,59.082,-211.426,-957.031
1711168395.114,508.301,-30.762,59.082,-195.312,-953.613
1711168395.118,413.086,-56.152,49.316,-194.824,-970.703
1711168395.122,229.492,-42.969,57.129,-192.383,-968.750
1711168395.126,-30.273,-13.184,67.383,-157.227,-968.750
1711168395.129,-252.930,-15.137,62.500,-141.602,-968.750
1711168395.133,-390.625,-33.203,53.711,-121.094,-968.750
1711168395.137,-546.875,-19.531,53.711,-106.934,-968.750
1711168395.141,-810.059,-5.859,58.105,-110.352,-968.750
1711168395.145,-970.215,-12.695,51.270,-85.449,-968.750
1711168395.149,-964.844,-40.039,31.738,-41.016,-968.750
1711168395.153,-965.820,-57.617,25.391,-10.254,-968.750
1711168395.157,-969.727,-41.992,29.297,30.273,-968.750
1711168395.161,-968.750,-27.832,30.273,66.406,-968.750
1711168395.165,-968.750,-0.488,30.273,14.160,-968.750
1711168395.168,-968.750,22.949,49.316,-46.875,-968.750
1711168395.172,-968.750,14.160,67.871,-30.762,-968.750
1711168395.176,-968.750,4.395,61.523,-12.695,-968.750
1711168395.180,-968.750,-0.977,47.363,-15.137,-968.750
1711168395.184,-968.750,-20.020,33.691,-9.766,-968.750
1711168395.188,-968.750,-23.926,21.973,-36.133,-968.750
1711168395.192,-968.750,-26.855,16.113,-72.266,-968.750
1711168395.196,-968.750,-41.992,7.324,-66.406,-968.750
1711168395.200,-968.750,-53.711,0.488,-43.457,-968.750
1711168395.204,-968.750,-60.547,0.000,-37.598,-968.750
1711168395.208,-968.750,-52.246,-2.930,-32.715,-968.750
1711168395.211,-968.750,-53.711,-3.418,1.465,-968.750
1711168395.215,-968.750,-61.523,4.883,26.855,-968.750
1711168395.219,-968.750,-71.289,4.883,19.531,-968.750
1711168395.223,-968.750,-80.566,-11.719,14.160,-968.750
1711168395.227,-968.750,-90.820,-27.344,4.883,-968.750
1711168395.231,-968.750,-93.750,-30.273,-15.137,-968.750
1711168395.235,-968.750,-85.449,-36.133,-13.672,-968.750
1711168395.239,-968.750,-83.984,-49.316,-9.277,-968.750
1711168395.243,-968.750,-91.797,-54.688,-17.578,-968.750
1711168395.247,-968.750,-102.539,-60.059,-24.902,-968.750
1711168395.250,-968.750,-99.121,-59.082,-22.949,-968.750
1711168395.254,-968.750,-67.871,-29.297,-18.066,-968.750
1711168395.258,-968.750,-51.758,-16.602,-30.762,-968.750
1711168395.262,-968.750,-82.031,-43.945,-48.340,-968.750
1711168395.266,-968.750,-104.492,-58.594,-61.035,-969.238
1711168395.270,-968.750,-86.426,-54.688,-59.570,-966.797
1711168395.274,-968.750,-81.543,-50.293,-54.688,-967.773
1711168395.278,-968.750,-114.746,-83.984,-83.496,-959.961
1711168395.282,-968.750,-135.254,-124.023,-100.586,-854.004
1711168395.286,-968.750,-145.020,-133.789,-106.934,-741.211
1711168395.290,-968.750,-160.156,-141.602,-117.188,-674.805
1711168395.293,-968.750,-185.059,-166.504,-127.441,-702.637
1711168395.297,-968.750,-177.246,-167.480,-123.047,-675.781
1711168395.301,-968.750,-157.715,-156.250,-122.070,-578.125
1711168395.305,-968.750,-174.805,-168.945,-130.371,-585.449
1711168395.309,-968.750,-177.734,-177.246,-127.930,-588.379
1711168395.313,0.000,-149.902,-160.645,-131.348,-524.902
1711168395.317,0.000,-112.305,-119.141,-90.332,-458.984
